2	2:60306	5:472	UDP	1024	250	27.0	28.0	100.0	100.0	0.3
18	18:58373	13:3686	UDP	1024	250	24.0	40.0	100.0	100.0	0.3
11	11:64293	9:3538	UDP	1024	250	27.0	44.0	100.0	100.0	0.3
4	4:57240	22:822	UDP	1024	250	34.0	30.0	100.0	100.0	0.3
24	24:59279	13:3795	UDP	1024	250	27.0	26.0	100.0	100.0	0.3
23	23:55263	21:2865	UDP	1024	250	26.0	29.0	100.0	100.0	0.3
4	4:52617	11:415	UDP	1024	250	18.0	35.0	100.0	100.0	0.3
1	1:60170	7:4201	UDP	1024	250	44.0	43.0	100.0	100.0	0.3
17	17:55865	24:1676	UDP	1024	250	41.0	35.0	100.0	100.0	0.3
25	25:61905	28:1066	UDP	1024	250	22.0	32.0	100.0	100.0	0.3
13	13:58341	23:4639	UDP	1024	250	14.0	50.0	100.0	100.0	0.3
2	2:61226	9:3999	UDP	1024	250	10.0	35.0	100.0	100.0	0.3
5	5:60704	21:3888	UDP	1024	250	20.0	28.0	100.0	100.0	0.3
15	15:57897	4:414	UDP	1024	250	35.0	34.0	100.0	100.0	0.3
17	17:58378	28:676	UDP	1024	250	47.0	46.0	100.0	100.0	0.3
14	14:64353	26:3928	UDP	1024	250	26.0	44.0	100.0	100.0	0.3
29	29:53312	23:900	UDP	1024	250	32.0	27.0	100.0	100.0	0.3
2	2:54298	15:3845	UDP	1024	250	17.0	44.0	100.0	100.0	0.3
8	8:65241	13:1925	UDP	1024	250	29.0	48.0	100.0	100.0	0.3
