9	9:60670	18:3846	UDP	1024	250	50.0	43.0	100.0	100.0	0.3
24	24:62750	4:4702	UDP	1024	250	35.0	45.0	100.0	100.0	0.3
22	22:60981	24:1040	UDP	1024	250	15.0	40.0	100.0	100.0	0.3
15	15:54985	11:2228	UDP	1024	250	17.0	36.0	100.0	100.0	0.3
2	2:56055	8:1849	UDP	1024	250	27.0	42.0	100.0	100.0	0.3
19	19:61924	8:1528	UDP	1024	250	10.0	48.0	100.0	100.0	0.3
1	1:62809	21:2449	UDP	1024	250	17.0	31.0	100.0	100.0	0.3
27	27:57242	9:3166	UDP	1024	250	38.0	28.0	100.0	100.0	0.3
22	22:50766	5:2241	UDP	1024	250	19.0	50.0	100.0	100.0	0.3
30	30:52627	13:376	UDP	1024	250	46.0	37.0	100.0	100.0	0.3
15	15:64849	17:4428	UDP	1024	250	12.0	33.0	100.0	100.0	0.3
5	5:63240	3:1815	UDP	1024	250	24.0	50.0	100.0	100.0	0.3
4	4:60831	3:3570	UDP	1024	250	42.0	31.0	100.0	100.0	0.3
14	14:61745	10:3426	UDP	1024	250	12.0	29.0	100.0	100.0	0.3
26	26:62759	15:3723	UDP	1024	250	18.0	42.0	100.0	100.0	0.3
12	12:61736	3:1889	UDP	1024	250	47.0	50.0	100.0	100.0	0.3
30	30:60553	27:4328	UDP	1024	250	31.0	31.0	100.0	100.0	0.3
3	3:52366	18:1408	UDP	1024	250	18.0	37.0	100.0	100.0	0.3
18	18:58144	30:1188	UDP	1024	250	43.0	44.0	100.0	100.0	0.3
