8	8:50176	23:2634	UDP	1024	210	11.0	34.0	100.0	100.0	0.3
19	19:56862	27:2757	UDP	1024	210	27.0	41.0	100.0	100.0	0.3
1	1:50997	17:3268	UDP	1024	210	23.0	28.0	100.0	100.0	0.3
26	26:58596	22:2927	UDP	1024	210	37.0	42.0	100.0	100.0	0.3
18	18:52515	9:2127	UDP	1024	210	39.0	49.0	100.0	100.0	0.3
1	1:63884	25:458	UDP	1024	210	49.0	28.0	100.0	100.0	0.3
22	22:54428	27:158	UDP	1024	210	30.0	50.0	100.0	100.0	0.3
8	8:56325	19:1396	UDP	1024	210	23.0	36.0	100.0	100.0	0.3
28	28:65419	17:2922	UDP	1024	210	43.0	34.0	100.0	100.0	0.3
22	22:58374	5:1664	UDP	1024	210	37.0	48.0	100.0	100.0	0.3
23	23:50855	3:3047	UDP	1024	210	34.0	45.0	100.0	100.0	0.3
11	11:51701	9:2242	UDP	1024	210	49.0	31.0	100.0	100.0	0.3
11	11:52266	7:4642	UDP	1024	210	38.0	29.0	100.0	100.0	0.3
15	15:55952	7:1906	UDP	1024	210	27.0	36.0	100.0	100.0	0.3
3	3:57505	10:801	UDP	1024	210	23.0	44.0	100.0	100.0	0.3
4	4:52630	9:397	UDP	1024	210	12.0	30.0	100.0	100.0	0.3
4	4:51091	15:318	UDP	1024	210	23.0	50.0	100.0	100.0	0.3
5	5:60998	29:2476	UDP	1024	210	29.0	49.0	100.0	100.0	0.3
30	30:60579	12:1513	UDP	1024	210	38.0	41.0	100.0	100.0	0.3
3	3:60188	18:1808	UDP	1024	210	26.0	50.0	100.0	100.0	0.3
