8	8:54130	11:96	UDP	1024	250	10.0	28.0	100.0	100.0	0.3
19	19:59292	26:2298	UDP	1024	250	25.0	34.0	100.0	100.0	0.3
3	3:58914	18:1555	UDP	1024	250	41.0	49.0	100.0	100.0	0.3
5	5:50237	29:2731	UDP	1024	250	42.0	29.0	100.0	100.0	0.3
16	16:50669	14:2082	UDP	1024	250	11.0	46.0	100.0	100.0	0.3
30	30:60880	1:4451	UDP	1024	250	30.0	50.0	100.0	100.0	0.3
17	17:56921	21:3669	UDP	1024	250	29.0	45.0	100.0	100.0	0.3
16	16:54627	13:2559	UDP	1024	250	23.0	43.0	100.0	100.0	0.3
2	2:56226	20:908	UDP	1024	250	44.0	30.0	100.0	100.0	0.3
12	12:50424	3:4490	UDP	1024	250	28.0	46.0	100.0	100.0	0.3
6	6:58562	13:3232	UDP	1024	250	10.0	27.0	100.0	100.0	0.3
23	23:60327	11:851	UDP	1024	250	33.0	45.0	100.0	100.0	0.3
15	15:62135	23:1873	UDP	1024	250	17.0	43.0	100.0	100.0	0.3
19	19:63080	24:1447	UDP	1024	250	16.0	42.0	100.0	100.0	0.3
15	15:58588	11:4453	UDP	1024	250	39.0	28.0	100.0	100.0	0.3
