13	13:57755	1:3892	UDP	1024	250	47.0	27.0	100.0	100.0	0.3
23	23:51706	20:3226	UDP	1024	250	38.0	35.0	100.0	100.0	0.3
23	23:50064	12:3053	UDP	1024	250	35.0	44.0	100.0	100.0	0.3
12	12:65265	30:2023	UDP	1024	250	34.0	27.0	100.0	100.0	0.3
1	1:59899	24:3382	UDP	1024	250	40.0	25.0	100.0	100.0	0.3
30	30:60025	23:4360	UDP	1024	250	18.0	29.0	100.0	100.0	0.3
13	13:61826	6:427	UDP	1024	250	22.0	44.0	100.0	100.0	0.3
16	16:57442	22:3166	UDP	1024	250	21.0	36.0	100.0	100.0	0.3
21	21:51540	24:1561	UDP	1024	250	49.0	31.0	100.0	100.0	0.3
20	20:60903	4:189	UDP	1024	250	50.0	29.0	100.0	100.0	0.3
3	3:57700	29:1794	UDP	1024	250	32.0	40.0	100.0	100.0	0.3
11	11:59244	18:2745	UDP	1024	250	24.0	35.0	100.0	100.0	0.3
29	29:60852	22:380	UDP	1024	250	39.0	39.0	100.0	100.0	0.3
19	19:51211	28:3249	UDP	1024	250	38.0	25.0	100.0	100.0	0.3
4	4:50241	10:3363	UDP	1024	250	47.0	37.0	100.0	100.0	0.3
15	15:51596	3:989	UDP	1024	250	47.0	45.0	100.0	100.0	0.3
30	30:58753	6:577	UDP	1024	250	34.0	34.0	100.0	100.0	0.3
7	7:50120	27:210	UDP	1024	250	42.0	47.0	100.0	100.0	0.3
23	23:50996	13:2496	UDP	1024	250	25.0	32.0	100.0	100.0	0.3
