25	25:63474	28:991	UDP	1024	250	39.0	49.0	100.0	100.0	0.3
14	14:57823	6:1381	UDP	1024	250	37.0	27.0	100.0	100.0	0.3
12	12:63503	21:1003	UDP	1024	250	40.0	45.0	100.0	100.0	0.3
14	14:64070	22:682	UDP	1024	250	50.0	31.0	100.0	100.0	0.3
6	6:63143	17:3280	UDP	1024	250	31.0	46.0	100.0	100.0	0.3
2	2:64721	23:3290	UDP	1024	250	11.0	49.0	100.0	100.0	0.3
18	18:51786	1:2850	UDP	1024	250	43.0	26.0	100.0	100.0	0.3
23	23:53447	6:4770	UDP	1024	250	14.0	44.0	100.0	100.0	0.3
27	27:65335	23:4962	UDP	1024	250	12.0	27.0	100.0	100.0	0.3
16	16:50001	26:80	UDP	1024	250	39.0	34.0	100.0	100.0	0.3
4	4:63453	29:3234	UDP	1024	250	37.0	25.0	100.0	100.0	0.3
7	7:62450	26:820	UDP	1024	250	28.0	43.0	100.0	100.0	0.3
12	12:64331	8:124	UDP	1024	250	21.0	40.0	100.0	100.0	0.3
18	18:58180	28:4020	UDP	1024	250	22.0	40.0	100.0	100.0	0.3
