14	14:59391	20:582	UDP	1024	250	13.0	31.0	100.0	100.0	0.3
8	8:60737	9:4213	UDP	1024	250	22.0	32.0	100.0	100.0	0.3
15	15:64028	28:3979	UDP	1024	250	10.0	26.0	100.0	100.0	0.3
8	8:64803	6:643	UDP	1024	250	39.0	44.0	100.0	100.0	0.3
17	17:54392	9:2789	UDP	1024	250	22.0	46.0	100.0	100.0	0.3
25	25:52729	27:1843	UDP	1024	250	49.0	34.0	100.0	100.0	0.3
12	12:62250	17:4355	UDP	1024	250	37.0	34.0	100.0	100.0	0.3
7	7:63585	24:1372	UDP	1024	250	16.0	27.0	100.0	100.0	0.3
6	6:58821	1:4439	UDP	1024	250	21.0	26.0	100.0	100.0	0.3
5	5:61154	3:540	UDP	1024	250	32.0	43.0	100.0	100.0	0.3
23	23:53005	21:4008	UDP	1024	250	32.0	35.0	100.0	100.0	0.3
