9	9:63358	28:3493	UDP	1024	250	10.0	28.0	100.0	100.0	0.3
18	18:54427	29:4898	UDP	1024	250	42.0	36.0	100.0	100.0	0.3
28	28:50783	9:809	UDP	1024	250	35.0	30.0	100.0	100.0	0.3
3	3:51312	14:3357	UDP	1024	250	21.0	33.0	100.0	100.0	0.3
5	5:62146	25:1955	UDP	1024	250	48.0	43.0	100.0	100.0	0.3
26	26:62096	9:3940	UDP	1024	250	41.0	43.0	100.0	100.0	0.3
21	21:58746	25:2416	UDP	1024	250	49.0	49.0	100.0	100.0	0.3
24	24:55437	2:3386	UDP	1024	250	29.0	31.0	100.0	100.0	0.3
4	4:61638	14:3432	UDP	1024	250	37.0	29.0	100.0	100.0	0.3
12	12:60953	5:1954	UDP	1024	250	36.0	39.0	100.0	100.0	0.3
19	19:57124	15:88	UDP	1024	250	33.0	41.0	100.0	100.0	0.3
5	5:61164	1:3506	UDP	1024	250	47.0	42.0	100.0	100.0	0.3
30	30:53082	9:2177	UDP	1024	250	15.0	33.0	100.0	100.0	0.3
23	23:57278	2:1201	UDP	1024	250	33.0	28.0	100.0	100.0	0.3
23	23:64756	20:3341	UDP	1024	250	49.0	40.0	100.0	100.0	0.3
