2	2:50726	22:1028	UDP	1024	250	46.0	42.0	100.0	100.0	0.3
2	2:56708	16:1717	UDP	1024	250	36.0	39.0	100.0	100.0	0.3
9	9:61239	28:4535	UDP	1024	250	21.0	44.0	100.0	100.0	0.3
28	28:60489	14:3778	UDP	1024	250	45.0	42.0	100.0	100.0	0.3
25	25:56911	13:3949	UDP	1024	250	24.0	28.0	100.0	100.0	0.3
30	30:54853	26:1918	UDP	1024	250	18.0	32.0	100.0	100.0	0.3
3	3:50092	2:1640	UDP	1024	250	48.0	49.0	100.0	100.0	0.3
20	20:58885	6:4914	UDP	1024	250	46.0	27.0	100.0	100.0	0.3
22	22:58172	28:4126	UDP	1024	250	28.0	33.0	100.0	100.0	0.3
28	28:62753	5:2773	UDP	1024	250	47.0	42.0	100.0	100.0	0.3
11	11:57145	23:670	UDP	1024	250	25.0	48.0	100.0	100.0	0.3
8	8:63922	1:4145	UDP	1024	250	26.0	40.0	100.0	100.0	0.3
2	2:53702	28:1014	UDP	1024	250	16.0	28.0	100.0	100.0	0.3
13	13:55711	18:1437	UDP	1024	250	25.0	29.0	100.0	100.0	0.3
12	12:64144	17:1983	UDP	1024	250	19.0	35.0	100.0	100.0	0.3
25	25:59835	30:2253	UDP	1024	250	12.0	30.0	100.0	100.0	0.3
