23	23:58523	29:3667	UDP	1024	250	27.0	50.0	100.0	100.0	0.3
18	18:53390	24:4128	UDP	1024	250	16.0	40.0	100.0	100.0	0.3
23	23:53054	30:4231	UDP	1024	250	41.0	27.0	100.0	100.0	0.3
1	1:62198	15:2161	UDP	1024	250	35.0	38.0	100.0	100.0	0.3
16	16:58983	8:3549	UDP	1024	250	13.0	29.0	100.0	100.0	0.3
9	9:53362	21:3399	UDP	1024	250	41.0	48.0	100.0	100.0	0.3
6	6:64939	26:404	UDP	1024	250	22.0	45.0	100.0	100.0	0.3
10	10:64814	23:3708	UDP	1024	250	41.0	47.0	100.0	100.0	0.3
15	15:58556	29:3731	UDP	1024	250	46.0	39.0	100.0	100.0	0.3
13	13:55647	11:3090	UDP	1024	250	39.0	49.0	100.0	100.0	0.3
1	1:56443	7:3982	UDP	1024	250	12.0	36.0	100.0	100.0	0.3
26	26:62652	15:3234	UDP	1024	250	17.0	36.0	100.0	100.0	0.3
7	7:56979	1:4764	UDP	1024	250	49.0	25.0	100.0	100.0	0.3
3	3:51110	9:1006	UDP	1024	250	31.0	32.0	100.0	100.0	0.3
9	9:50164	17:4867	UDP	1024	250	31.0	30.0	100.0	100.0	0.3
13	13:64512	15:1000	UDP	1024	250	24.0	35.0	100.0	100.0	0.3
24	24:53862	23:4834	UDP	1024	250	27.0	47.0	100.0	100.0	0.3
29	29:60589	12:275	UDP	1024	250	45.0	34.0	100.0	100.0	0.3
17	17:52664	28:38	UDP	1024	250	36.0	37.0	100.0	100.0	0.3
