16	16:57640	29:2628	UDP	1024	250	32.0	53.0	100.0	100.0	0.3
8	8:63409	27:3954	UDP	1024	250	21.0	60.0	100.0	100.0	0.3
24	24:62407	6:3624	UDP	1024	250	31.0	60.0	100.0	100.0	0.3
16	16:58544	20:1351	UDP	1024	250	11.0	54.0	100.0	100.0	0.3
25	25:55712	9:538	UDP	1024	250	14.0	57.0	100.0	100.0	0.3
30	30:64002	7:1016	UDP	1024	250	17.0	56.0	100.0	100.0	0.3
12	12:60153	25:2127	UDP	1024	250	16.0	59.0	100.0	100.0	0.3
12	12:57434	22:2521	UDP	1024	250	13.0	52.0	100.0	100.0	0.3
9	9:55771	16:4141	UDP	1024	250	35.0	64.0	100.0	100.0	0.3
19	19:63370	4:3408	UDP	1024	250	22.0	64.0	100.0	100.0	0.3
24	24:65176	30:1796	UDP	1024	250	15.0	63.0	100.0	100.0	0.3
29	29:56805	8:4587	UDP	1024	250	24.0	64.0	100.0	100.0	0.3
2	2:60162	13:3334	UDP	1024	250	28.0	61.0	100.0	100.0	0.3
14	14:50018	5:3447	UDP	1024	250	18.0	52.0	100.0	100.0	0.3
