3	3:62823	14:3344	UDP	1024	250	27.0	39.0	100.0	100.0	0.3
9	9:53535	17:699	UDP	1024	250	37.0	39.0	100.0	100.0	0.3
25	25:64061	4:1611	UDP	1024	250	31.0	47.0	100.0	100.0	0.3
24	24:53156	20:1225	UDP	1024	250	43.0	40.0	100.0	100.0	0.3
8	8:55338	18:1904	UDP	1024	250	44.0	31.0	100.0	100.0	0.3
7	7:50391	23:3908	UDP	1024	250	36.0	49.0	100.0	100.0	0.3
23	23:58416	11:538	UDP	1024	250	42.0	32.0	100.0	100.0	0.3
6	6:53608	2:3197	UDP	1024	250	37.0	35.0	100.0	100.0	0.3
9	9:63260	22:1785	UDP	1024	250	29.0	32.0	100.0	100.0	0.3
15	15:63837	6:2570	UDP	1024	250	34.0	28.0	100.0	100.0	0.3
