23	23:64474	7:1628	UDP	1024	250	30.0	28.0	100.0	100.0	0.3
28	28:62403	29:4970	UDP	1024	250	38.0	46.0	100.0	100.0	0.3
29	29:50097	18:2830	UDP	1024	250	19.0	47.0	100.0	100.0	0.3
26	26:50035	20:2138	UDP	1024	250	24.0	40.0	100.0	100.0	0.3
1	1:58665	23:2708	UDP	1024	250	44.0	44.0	100.0	100.0	0.3
14	14:57155	25:813	UDP	1024	250	16.0	45.0	100.0	100.0	0.3
30	30:57286	1:1232	UDP	1024	250	49.0	29.0	100.0	100.0	0.3
8	8:50616	10:3888	UDP	1024	250	34.0	36.0	100.0	100.0	0.3
2	2:60859	23:2782	UDP	1024	250	39.0	27.0	100.0	100.0	0.3
14	14:50764	26:2035	UDP	1024	250	26.0	25.0	100.0	100.0	0.3
10	10:61321	20:3513	UDP	1024	250	17.0	29.0	100.0	100.0	0.3
27	27:63895	30:2980	UDP	1024	250	31.0	37.0	100.0	100.0	0.3
30	30:63966	21:2674	UDP	1024	250	37.0	31.0	100.0	100.0	0.3
28	28:59298	15:464	UDP	1024	250	11.0	33.0	100.0	100.0	0.3
23	23:54810	15:306	UDP	1024	250	24.0	32.0	100.0	100.0	0.3
