28	28:58434	1:4508	UDP	1024	250	37.0	50.0	100.0	100.0	0.3
24	24:57729	20:1161	UDP	1024	250	41.0	33.0	100.0	100.0	0.3
20	20:52400	6:4859	UDP	1024	250	12.0	41.0	100.0	100.0	0.3
30	30:52675	12:3843	UDP	1024	250	30.0	27.0	100.0	100.0	0.3
1	1:60830	20:790	UDP	1024	250	35.0	49.0	100.0	100.0	0.3
23	23:50587	28:4800	UDP	1024	250	16.0	28.0	100.0	100.0	0.3
25	25:64357	27:2901	UDP	1024	250	45.0	49.0	100.0	100.0	0.3
7	7:64711	17:1830	UDP	1024	250	15.0	47.0	100.0	100.0	0.3
26	26:53464	15:4234	UDP	1024	250	44.0	46.0	100.0	100.0	0.3
14	14:51752	28:206	UDP	1024	250	23.0	32.0	100.0	100.0	0.3
20	20:61186	30:2997	UDP	1024	250	43.0	26.0	100.0	100.0	0.3
3	3:56791	1:636	UDP	1024	250	33.0	31.0	100.0	100.0	0.3
20	20:63249	9:142	UDP	1024	250	40.0	48.0	100.0	100.0	0.3
9	9:52103	7:4326	UDP	1024	250	19.0	43.0	100.0	100.0	0.3
11	11:60178	6:4032	UDP	1024	250	22.0	50.0	100.0	100.0	0.3
13	13:63986	9:741	UDP	1024	250	46.0	30.0	100.0	100.0	0.3
21	21:52009	23:249	UDP	1024	250	29.0	40.0	100.0	100.0	0.3
