9	9:50524	6:3646	UDP	1024	250	23.0	28.0	100.0	100.0	0.3
7	7:56644	3:2455	UDP	1024	250	41.0	26.0	100.0	100.0	0.3
29	29:61469	26:1636	UDP	1024	250	32.0	34.0	100.0	100.0	0.3
1	1:57831	2:4701	UDP	1024	250	43.0	34.0	100.0	100.0	0.3
5	5:59881	19:3238	UDP	1024	250	20.0	38.0	100.0	100.0	0.3
9	9:63899	16:502	UDP	1024	250	14.0	34.0	100.0	100.0	0.3
24	24:55977	10:3333	UDP	1024	250	41.0	39.0	100.0	100.0	0.3
1	1:60677	29:2442	UDP	1024	250	19.0	31.0	100.0	100.0	0.3
6	6:63324	20:4067	UDP	1024	250	46.0	45.0	100.0	100.0	0.3
27	27:62819	13:3147	UDP	1024	250	39.0	47.0	100.0	100.0	0.3
15	15:65180	8:1260	UDP	1024	250	38.0	50.0	100.0	100.0	0.3
12	12:57163	8:3031	UDP	1024	250	30.0	35.0	100.0	100.0	0.3
7	7:50925	14:4094	UDP	1024	250	37.0	45.0	100.0	100.0	0.3
27	27:60375	14:1262	UDP	1024	250	11.0	32.0	100.0	100.0	0.3
