4	4:64025	15:2812	UDP	1024	250	48.0	35.0	100.0	100.0	0.3
13	13:61320	16:654	UDP	1024	250	32.0	38.0	100.0	100.0	0.3
5	5:51344	3:532	UDP	1024	250	10.0	27.0	100.0	100.0	0.3
6	6:57106	4:2461	UDP	1024	250	49.0	41.0	100.0	100.0	0.3
14	14:50341	2:4708	UDP	1024	250	21.0	32.0	100.0	100.0	0.3
27	27:56485	30:3549	UDP	1024	250	32.0	38.0	100.0	100.0	0.3
10	10:60446	4:2606	UDP	1024	250	46.0	39.0	100.0	100.0	0.3
28	28:56932	11:4505	UDP	1024	250	34.0	32.0	100.0	100.0	0.3
22	22:65020	1:2831	UDP	1024	250	45.0	29.0	100.0	100.0	0.3
18	18:58541	24:2798	UDP	1024	250	29.0	48.0	100.0	100.0	0.3
3	3:62979	26:4273	UDP	1024	250	33.0	31.0	100.0	100.0	0.3
25	25:53383	20:2735	UDP	1024	250	37.0	36.0	100.0	100.0	0.3
23	23:61515	18:2764	UDP	1024	250	25.0	39.0	100.0	100.0	0.3
