2	2:52129	16:3553	UDP	1024	250	10.0	25.0	100.0	100.0	0.3
28	28:56012	17:861	UDP	1024	250	50.0	38.0	100.0	100.0	0.3
9	9:64034	22:3267	UDP	1024	250	16.0	47.0	100.0	100.0	0.3
6	6:58013	22:1485	UDP	1024	250	25.0	35.0	100.0	100.0	0.3
17	17:61093	20:4666	UDP	1024	250	20.0	39.0	100.0	100.0	0.3
1	1:57020	19:3484	UDP	1024	250	25.0	27.0	100.0	100.0	0.3
18	18:50836	8:4621	UDP	1024	250	32.0	49.0	100.0	100.0	0.3
9	9:53384	19:380	UDP	1024	250	14.0	49.0	100.0	100.0	0.3
13	13:62387	11:3919	UDP	1024	250	25.0	33.0	100.0	100.0	0.3
3	3:52614	16:3683	UDP	1024	250	22.0	42.0	100.0	100.0	0.3
14	14:53653	26:1864	UDP	1024	250	35.0	31.0	100.0	100.0	0.3
2	2:59658	30:450	UDP	1024	250	35.0	34.0	100.0	100.0	0.3
15	15:57015	26:789	UDP	1024	250	21.0	41.0	100.0	100.0	0.3
