19	19:60084	2:856	UDP	1024	250	47.0	38.0	100.0	100.0	0.3
23	23:59358	2:4506	UDP	1024	250	35.0	45.0	100.0	100.0	0.3
19	19:64693	25:4683	UDP	1024	250	26.0	48.0	100.0	100.0	0.3
11	11:63314	5:2433	UDP	1024	250	33.0	49.0	100.0	100.0	0.3
15	15:54859	9:3973	UDP	1024	250	36.0	33.0	100.0	100.0	0.3
27	27:64619	2:2421	UDP	1024	250	48.0	43.0	100.0	100.0	0.3
12	12:59988	7:2258	UDP	1024	250	40.0	34.0	100.0	100.0	0.3
29	29:58793	10:1612	UDP	1024	250	40.0	36.0	100.0	100.0	0.3
3	3:60782	18:4891	UDP	1024	250	42.0	25.0	100.0	100.0	0.3
17	17:62400	13:491	UDP	1024	250	27.0	46.0	100.0	100.0	0.3
12	12:65011	5:340	UDP	1024	250	43.0	47.0	100.0	100.0	0.3
