21	21:61494	20:2078	UDP	1024	250	41.0	27.0	100.0	100.0	0.3
9	9:62253	28:737	UDP	1024	250	40.0	47.0	100.0	100.0	0.3
8	8:58413	2:523	UDP	1024	250	46.0	41.0	100.0	100.0	0.3
13	13:50310	26:4206	UDP	1024	250	22.0	31.0	100.0	100.0	0.3
1	1:54409	15:1996	UDP	1024	250	44.0	48.0	100.0	100.0	0.3
1	1:50997	7:3379	UDP	1024	250	33.0	47.0	100.0	100.0	0.3
22	22:56852	1:1958	UDP	1024	250	11.0	44.0	100.0	100.0	0.3
2	2:50146	11:3753	UDP	1024	250	41.0	48.0	100.0	100.0	0.3
12	12:65030	27:2776	UDP	1024	250	49.0	28.0	100.0	100.0	0.3
24	24:51984	18:2957	UDP	1024	250	21.0	37.0	100.0	100.0	0.3
2	2:62161	20:261	UDP	1024	250	31.0	40.0	100.0	100.0	0.3
19	19:56056	8:2739	UDP	1024	250	27.0	41.0	100.0	100.0	0.3
18	18:64211	20:692	UDP	1024	250	34.0	34.0	100.0	100.0	0.3
2	2:54269	22:1377	UDP	1024	250	46.0	49.0	100.0	100.0	0.3
4	4:58434	8:836	UDP	1024	250	39.0	28.0	100.0	100.0	0.3
