23	23:50702	6:3912	UDP	1024	250	30.0	26.0	100.0	100.0	0.3
25	25:59134	17:4261	UDP	1024	250	22.0	30.0	100.0	100.0	0.3
7	7:53344	15:482	UDP	1024	250	37.0	47.0	100.0	100.0	0.3
2	2:62331	21:3646	UDP	1024	250	28.0	48.0	100.0	100.0	0.3
9	9:64876	22:3852	UDP	1024	250	19.0	46.0	100.0	100.0	0.3
11	11:55222	12:3265	UDP	1024	250	47.0	35.0	100.0	100.0	0.3
2	2:64215	19:829	UDP	1024	250	13.0	33.0	100.0	100.0	0.3
7	7:61563	1:249	UDP	1024	250	42.0	42.0	100.0	100.0	0.3
19	19:55513	24:3623	UDP	1024	250	33.0	25.0	100.0	100.0	0.3
11	11:57853	6:4872	UDP	1024	250	29.0	36.0	100.0	100.0	0.3
8	8:52077	10:1043	UDP	1024	250	34.0	47.0	100.0	100.0	0.3
17	17:54288	21:361	UDP	1024	250	22.0	47.0	100.0	100.0	0.3
9	9:56800	16:529	UDP	1024	250	33.0	27.0	100.0	100.0	0.3
28	28:53606	2:3604	UDP	1024	250	11.0	47.0	100.0	100.0	0.3
15	15:61500	23:1271	UDP	1024	250	33.0	37.0	100.0	100.0	0.3
29	29:55457	18:4042	UDP	1024	250	25.0	33.0	100.0	100.0	0.3
6	6:53657	14:3228	UDP	1024	250	28.0	50.0	100.0	100.0	0.3
23	23:61582	14:3258	UDP	1024	250	16.0	43.0	100.0	100.0	0.3
21	21:52392	25:4535	UDP	1024	250	38.0	36.0	100.0	100.0	0.3
