9	9:54932	13:2970	UDP	1024	250	35.0	58.0	100.0	100.0	0.3
7	7:56928	29:212	UDP	1024	250	33.0	59.0	100.0	100.0	0.3
15	15:59685	26:2268	UDP	1024	250	14.0	57.0	100.0	100.0	0.3
24	24:65461	7:4303	UDP	1024	250	21.0	60.0	100.0	100.0	0.3
19	19:50032	20:1869	UDP	1024	250	22.0	62.0	100.0	100.0	0.3
15	15:50054	27:4463	UDP	1024	250	29.0	58.0	100.0	100.0	0.3
26	26:61747	21:2142	UDP	1024	250	28.0	52.0	100.0	100.0	0.3
30	30:50109	29:1015	UDP	1024	250	28.0	55.0	100.0	100.0	0.3
16	16:52815	2:2664	UDP	1024	250	20.0	50.0	100.0	100.0	0.3
25	25:61722	17:1765	UDP	1024	250	16.0	51.0	100.0	100.0	0.3
11	11:55423	18:1781	UDP	1024	250	35.0	55.0	100.0	100.0	0.3
5	5:51666	24:4914	UDP	1024	250	31.0	64.0	100.0	100.0	0.3
8	8:57931	16:780	UDP	1024	250	21.0	65.0	100.0	100.0	0.3
12	12:51544	13:3683	UDP	1024	250	21.0	53.0	100.0	100.0	0.3
9	9:61936	30:3808	UDP	1024	250	32.0	59.0	100.0	100.0	0.3
19	19:59283	16:1277	UDP	1024	250	24.0	55.0	100.0	100.0	0.3
29	29:58175	19:2787	UDP	1024	250	14.0	61.0	100.0	100.0	0.3
18	18:58865	5:3249	UDP	1024	250	19.0	58.0	100.0	100.0	0.3
10	10:52225	13:97	UDP	1024	250	22.0	64.0	100.0	100.0	0.3
20	20:58294	25:1536	UDP	1024	250	23.0	58.0	100.0	100.0	0.3
18	18:58260	22:2277	UDP	1024	250	23.0	55.0	100.0	100.0	0.3
9	9:61160	25:1377	UDP	1024	250	34.0	60.0	100.0	100.0	0.3
7	7:63316	6:1402	UDP	1024	250	15.0	50.0	100.0	100.0	0.3
29	29:59519	4:846	UDP	1024	250	33.0	56.0	100.0	100.0	0.3
18	18:57504	21:4612	UDP	1024	250	35.0	52.0	100.0	100.0	0.3
