28	28:51161	15:2919	UDP	1024	250	26.0	64.0	100.0	100.0	0.3
3	3:59465	20:769	UDP	1024	250	23.0	61.0	100.0	100.0	0.3
23	23:54236	5:3735	UDP	1024	250	26.0	60.0	100.0	100.0	0.3
2	2:51246	29:3995	UDP	1024	250	19.0	51.0	100.0	100.0	0.3
1	1:53218	25:2063	UDP	1024	250	16.0	57.0	100.0	100.0	0.3
19	19:58168	21:2562	UDP	1024	250	11.0	55.0	100.0	100.0	0.3
15	15:60725	3:927	UDP	1024	250	33.0	51.0	100.0	100.0	0.3
10	10:53112	3:3550	UDP	1024	250	25.0	65.0	100.0	100.0	0.3
6	6:52729	19:2396	UDP	1024	250	16.0	61.0	100.0	100.0	0.3
1	1:65320	15:2524	UDP	1024	250	34.0	62.0	100.0	100.0	0.3
14	14:52020	1:3257	UDP	1024	250	24.0	61.0	100.0	100.0	0.3
1	1:61945	14:3928	UDP	1024	250	19.0	50.0	100.0	100.0	0.3
14	14:58263	23:87	UDP	1024	250	34.0	64.0	100.0	100.0	0.3
20	20:56737	13:4048	UDP	1024	250	29.0	58.0	100.0	100.0	0.3
21	21:51538	6:1693	UDP	1024	250	28.0	62.0	100.0	100.0	0.3
8	8:63634	9:1698	UDP	1024	250	15.0	58.0	100.0	100.0	0.3
26	26:57615	1:1668	UDP	1024	250	29.0	62.0	100.0	100.0	0.3
13	13:56636	6:4786	UDP	1024	250	30.0	65.0	100.0	100.0	0.3
6	6:59942	15:638	UDP	1024	250	29.0	64.0	100.0	100.0	0.3
3	3:50031	9:3536	UDP	1024	250	24.0	63.0	100.0	100.0	0.3
5	5:54663	11:669	UDP	1024	250	10.0	50.0	100.0	100.0	0.3
13	13:59186	18:4662	UDP	1024	250	24.0	64.0	100.0	100.0	0.3
30	30:59167	12:170	UDP	1024	250	27.0	62.0	100.0	100.0	0.3
