9	9:62712	13:4170	UDP	1024	250	39.0	25.0	100.0	100.0	0.3
26	26:53747	28:750	UDP	1024	250	32.0	48.0	100.0	100.0	0.3
17	17:57167	19:657	UDP	1024	250	25.0	44.0	100.0	100.0	0.3
2	2:54016	7:3100	UDP	1024	250	41.0	45.0	100.0	100.0	0.3
1	1:58539	26:2351	UDP	1024	250	17.0	32.0	100.0	100.0	0.3
22	22:59383	26:4413	UDP	1024	250	11.0	47.0	100.0	100.0	0.3
19	19:58590	30:4415	UDP	1024	250	34.0	48.0	100.0	100.0	0.3
1	1:55963	15:4428	UDP	1024	250	29.0	32.0	100.0	100.0	0.3
7	7:64976	3:2975	UDP	1024	250	24.0	47.0	100.0	100.0	0.3
10	10:52916	29:888	UDP	1024	250	31.0	26.0	100.0	100.0	0.3
3	3:58279	22:3652	UDP	1024	250	13.0	33.0	100.0	100.0	0.3
9	9:51412	29:530	UDP	1024	250	16.0	30.0	100.0	100.0	0.3
16	16:56207	11:3734	UDP	1024	250	21.0	42.0	100.0	100.0	0.3
28	28:58112	3:250	UDP	1024	250	47.0	33.0	100.0	100.0	0.3
28	28:58178	6:1710	UDP	1024	250	13.0	40.0	100.0	100.0	0.3
