20	20:61802	23:1782	UDP	1024	250	27.0	64.0	100.0	100.0	0.3
19	19:63868	22:529	UDP	1024	250	34.0	55.0	100.0	100.0	0.3
17	17:64856	23:4916	UDP	1024	250	29.0	50.0	100.0	100.0	0.3
2	2:55255	29:2356	UDP	1024	250	20.0	57.0	100.0	100.0	0.3
21	21:58495	23:3831	UDP	1024	250	12.0	50.0	100.0	100.0	0.3
27	27:54676	20:1467	UDP	1024	250	29.0	64.0	100.0	100.0	0.3
10	10:57754	25:296	UDP	1024	250	34.0	54.0	100.0	100.0	0.3
8	8:62930	14:2236	UDP	1024	250	34.0	57.0	100.0	100.0	0.3
16	16:53712	27:551	UDP	1024	250	34.0	61.0	100.0	100.0	0.3
5	5:52930	30:2886	UDP	1024	250	12.0	55.0	100.0	100.0	0.3
5	5:55670	15:1120	UDP	1024	250	33.0	64.0	100.0	100.0	0.3
4	4:64299	1:3426	UDP	1024	250	25.0	52.0	100.0	100.0	0.3
15	15:59472	11:1105	UDP	1024	250	29.0	65.0	100.0	100.0	0.3
7	7:64689	20:4961	UDP	1024	250	30.0	63.0	100.0	100.0	0.3
22	22:50025	30:1789	UDP	1024	250	35.0	61.0	100.0	100.0	0.3
26	26:52357	10:4500	UDP	1024	250	16.0	54.0	100.0	100.0	0.3
23	23:51835	26:675	UDP	1024	250	27.0	53.0	100.0	100.0	0.3
26	26:51052	4:498	UDP	1024	250	25.0	55.0	100.0	100.0	0.3
17	17:52606	11:3054	UDP	1024	250	21.0	53.0	100.0	100.0	0.3
28	28:58176	15:4390	UDP	1024	250	18.0	65.0	100.0	100.0	0.3
15	15:53327	27:3390	UDP	1024	250	29.0	56.0	100.0	100.0	0.3
25	25:60075	2:1102	UDP	1024	250	23.0	52.0	100.0	100.0	0.3
3	3:57031	9:1741	UDP	1024	250	21.0	57.0	100.0	100.0	0.3
24	24:54812	18:3161	UDP	1024	250	32.0	62.0	100.0	100.0	0.3
25	25:50049	2:2270	UDP	1024	250	18.0	57.0	100.0	100.0	0.3
28	28:50433	15:2484	UDP	1024	250	27.0	51.0	100.0	100.0	0.3
20	20:50357	23:3478	UDP	1024	250	22.0	61.0	100.0	100.0	0.3
3	3:51362	15:4892	UDP	1024	250	20.0	53.0	100.0	100.0	0.3
26	26:52228	19:57	UDP	1024	250	19.0	62.0	100.0	100.0	0.3
29	29:60567	14:4265	UDP	1024	250	34.0	55.0	100.0	100.0	0.3
